"emp_no","first_name","last_name","hire_date"
456676,"Jianhao","Turnbull","1/22/1986"
456677,"Kien","Lieblein","12/12/1986"
456688,"Petter","Apsitis","11/30/1986"
456701,"Pohua","Macedo","2/21/1986"
456712,"Leah","Underwood","11/11/1986"
456719,"Basem","Shumilov","10/3/1986"
456722,"Takahito","Lampe","1/5/1986"
456731,"Mara","Roisin","8/15/1986"
456732,"Kazuhiko","Roohalamini","9/20/1986"
456735,"Shuichi","Butterworth","2/16/1986"
456736,"Anoosh","Pettit","1/24/1986"
456744,"Maia","Chandrasekhar","2/21/1986"
456745,"Yishai","Ishibashi","1/14/1986"
456751,"Danai","Pfau","8/27/1986"
456753,"Itzchak","Yeung","11/15/1986"
456763,"Toong","Denna","8/9/1986"
456781,"Cheong","Zucker","12/20/1986"
456786,"Aamod","Frolund","5/2/1986"
456793,"Abdelkader","Haddadi","1/22/1986"
456813,"Boaz","Tischendorf","2/28/1986"
456818,"Hidefumi","Pietrzykowski","5/25/1986"
456830,"Anwar","Zallocco","7/3/1986"
456859,"Nishit","Perl","7/9/1986"
456861,"Bedrich","McClurg","9/21/1986"
456866,"Boalin","Salinas","9/16/1986"
456868,"Adly","Kolvik","3/27/1986"
456877,"Kellyn","Masamoto","4/10/1986"
456919,"Garnet","Homond","6/29/1986"
456927,"Kensei","Comellas","9/28/1986"
456928,"Danny","Szmurlo","11/5/1986"
456930,"Hatem","Lorin","6/19/1986"
456943,"Miomir","Peral","6/11/1986"
456965,"Olivera","Gimarc","7/7/1986"
456969,"Randy","Schoegge","9/30/1986"
456972,"Khatoun","Godskesen","11/5/1986"
456979,"Apostol","Ozeri","7/15/1986"
456985,"Annemarie","Thorelli","6/24/1986"
456987,"Percy","Crabtree","9/2/1986"
456993,"Collette","Heping","12/21/1986"
456997,"Subhrajyoti","Shigei","1/9/1986"
457008,"Subhrajyoti","Welham","6/25/1986"
457012,"Owen","Lund","1/12/1986"
457025,"Krassimir","Matzat","2/8/1986"
457026,"Fay","Narahari","6/23/1986"
457044,"Zissis","Sooriamurthi","1/21/1986"
457048,"Zongyan","Linares","4/15/1986"
457054,"Pascal","Litecky","3/31/1986"
457062,"Bilhanan","Lores","1/19/1986"
457064,"Rosine","Meriste","7/17/1986"
457074,"Mingzeng","Magalhaes","9/22/1986"
457075,"Ronnie","Szilard","2/3/1986"
457081,"Shigenori","Skafidas","4/28/1986"
457087,"Spyrose","Demke","7/7/1986"
457089,"Jacqueline","Lambe","4/5/1986"
457091,"Dannz","Dulay","4/21/1986"
457102,"Theron","Pintelas","1/29/1986"
457116,"Kyoichi","Narwekar","8/2/1986"
457134,"Limsoon","Schaad","7/23/1986"
457138,"Stepehn","Baek","6/20/1986"
457147,"Hongzhu","Varker","11/28/1986"
457153,"Xiaoshan","Mahmud","2/4/1986"
457155,"Boalin","Anick","11/21/1986"
457157,"Danil","Terkki","10/8/1986"
457165,"Manton","Wossner","8/29/1986"
457189,"Alain","Schnabel","12/6/1986"
457191,"Barun","Iacovou","2/4/1986"
457194,"Zhigen","Welham","2/19/1986"
457202,"Uzi","Mersereau","2/21/1986"
457240,"Masali","Kitsuregawa","11/17/1986"
457250,"Denis","Malabarba","6/17/1986"
457252,"Lijie","Prenel","11/23/1986"
457272,"Subir","Kroft","10/28/1986"
457290,"Hercules","Kitai","11/23/1986"
457295,"Janalee","Rusterholz","4/28/1986"
457303,"Aleksander","Nollmann","8/6/1986"
457311,"Tsvetan","Stranks","5/20/1986"
457330,"Shuji","Mitzlaff","5/12/1986"
457351,"Ziva","Baezner","12/2/1986"
457369,"Tsuneo","Raney","12/24/1986"
457378,"Danny","Rissland","8/25/1986"
457385,"Sachio","Ghandeharizadeh","4/29/1986"
457389,"Shigehito","Speer","2/12/1986"
457390,"Geraldo","Schlumberger","1/28/1986"
457404,"Yechezkel","Gerteisen","4/17/1986"
457418,"Chanjung","Xiaoshan","7/9/1986"
457426,"Jaewon","Manders","12/26/1986"
457428,"Moriyoshi","Hebden","12/14/1986"
457431,"Cristinel","Oaver","11/11/1986"
457434,"Huican","Gluchowski","5/15/1986"
457439,"Kaijung","Berendt","11/3/1986"
457442,"Lillian","Gilg","12/15/1986"
457443,"Wonhee","Sethi","3/8/1986"
457447,"Poornachandra","Mahnke","2/28/1986"
457449,"Dzung","Mahnke","10/24/1986"
457453,"Sedat","Gecsei","8/19/1986"
457461,"Sachio","Chenoweth","2/25/1986"
457485,"Gianluca","Sinicrope","5/24/1986"
457499,"Noritoshi","Erva","2/19/1986"
457521,"Lucien","Biros","4/12/1986"
457526,"Koldo","Brattka","9/30/1986"
457548,"Leszek","Lorho","4/12/1986"
457570,"Badri","Puppo","7/11/1986"
457584,"Sandeepan","Teitelbaum","10/14/1986"
457603,"Tamiya","Syrotiuk","4/12/1986"
457607,"Rildo","Lampe","5/20/1986"
457610,"Duri","Dayana","5/16/1986"
457615,"Manibrata","Coombs","11/17/1986"
457627,"Hiroyasu","Giaccio","7/10/1986"
457634,"Zhongwei","Laurillard","1/3/1986"
457640,"Werner","Cappello","7/22/1986"
457645,"Mark","Stassinopoulos","4/30/1986"
457650,"Piyawadee","Vural","4/24/1986"
457655,"Haldun","Zlotek","8/14/1986"
457657,"Teiji","Brizzi","10/31/1986"
457661,"Xinglin","Peltason","5/17/1986"
457665,"Lijia","Fioravanti","1/9/1986"
457683,"Janalee","Zultner","11/23/1986"
457685,"Karsten","Danley","10/12/1986"
457686,"Nobuyoshi","Raczkowsky","3/18/1986"
457701,"Sibyl","Miara","4/12/1986"
457710,"Fabrizio","Kalafatis","4/26/1986"
457716,"Honglan","Maksimenko","10/31/1986"
457717,"Jeong","Iwayama","12/12/1986"
457726,"Jinpo","Lortz","5/31/1986"
457732,"Mitsuyuki","Shrader","6/22/1986"
457735,"Ung","Junet","12/3/1986"
457742,"Zvonko","Smeets","10/20/1986"
457744,"Zorica","Benaini","4/12/1986"
457753,"Marit","Varley","12/6/1986"
457758,"Jacopo","Buescher","2/6/1986"
457763,"Shaowen","Vingron","11/7/1986"
457769,"Serge","Chaudhury","1/4/1986"
457770,"Ute","Nitsch","4/13/1986"
457771,"Subbu","Syang","11/13/1986"
457782,"Masaki","Bharadwaj","6/23/1986"
457787,"Achilleas","Manders","7/14/1986"
457788,"Aron","Ibel","1/15/1986"
457798,"Jongsuk","Milicic","1/20/1986"
457799,"Shakhar","Veccia","1/5/1986"
457800,"Stabislas","Domenig","8/4/1986"
457804,"Tru","Vecchio","10/24/1986"
457805,"Mariangiola","Boudaillier","9/10/1986"
457806,"Hyuckchul","Improta","2/17/1986"
457807,"Huan","Zumaque","7/6/1986"
457809,"Yishai","Pappas","5/2/1986"
457810,"Berna","Morrin","2/19/1986"
457811,"Jiong","Rindone","10/24/1986"
457839,"Arto","Penz","5/4/1986"
457841,"Troy","Pepe","5/3/1986"
457857,"Chuanyi","Rodier","8/21/1986"
457859,"Yaghout","Beausoleil","10/4/1986"
457860,"Shaowen","Parascandalo","6/19/1986"
457869,"Larisa","Tempesti","9/10/1986"
457871,"Apostol","Thibadeau","2/12/1986"
457894,"Augustine","Ranst","10/12/1986"
457896,"Siddarth","Gaughan","6/10/1986"
457897,"Susanna","Unni","9/20/1986"
457904,"Martine","Herber","6/29/1986"
457923,"Hiroyasu","Kruskal","2/7/1986"
457924,"Sumali","Perin","8/9/1986"
457940,"Temple","Pietracaprina","3/31/1986"
457958,"Tsvetan","Rouquie","1/27/1986"
457986,"Yucai","Isard","12/4/1986"
457996,"Yolla","Schmiedel","9/25/1986"
457998,"Christophe","Showalter","9/19/1986"
458004,"Chaoyi","Caine","11/22/1986"
458009,"Rosine","Laventhal","11/5/1986"
458026,"Vesna","Veeraraghavan","1/16/1986"
458028,"Divier","Rabejac","1/6/1986"
458029,"Hironoby","Piazza","8/9/1986"
458032,"Kiyokazu","Bultermann","12/26/1986"
458044,"Godehard","Setiz","6/13/1986"
458048,"Hugo","Onuegbe","6/5/1986"
458050,"Saniya","Rijckaert","1/18/1986"
458055,"Paloma","Takkinen","11/5/1986"
458056,"Garnet","Pocchiola","1/3/1986"
458065,"Yakkov","Heystek","10/6/1986"
458081,"Ramalingam","Frezza","6/8/1986"
458086,"Shaz","Kossowski","10/26/1986"
458099,"Subbu","Baalen","4/20/1986"
458102,"Suvo","Puppo","2/10/1986"
458103,"Akhilish","Kushnir","7/16/1986"
458105,"Zejun","Jonsson","7/7/1986"
458106,"Odoardo","Saoudi","8/13/1986"
458125,"Joydip","Versino","7/22/1986"
458131,"Kensyu","Xiaoshan","5/8/1986"
458133,"Sudhanshu","Cyne","12/14/1986"
458144,"Otmar","Massonet","8/21/1986"
458147,"Erzsebet","Ramsey","6/6/1986"
458152,"Kolar","Lindenbaum","11/2/1986"
458182,"Vitaly","Taubenfeld","7/19/1986"
458189,"Hilari","Rusterholz","3/10/1986"
458199,"Yuguang","Isard","11/17/1986"
458203,"Monique","Fargier","10/20/1986"
458211,"Gopalakrishnan","Steenbeek","6/13/1986"
458216,"Holgard","Kopetz","4/28/1986"
458222,"Djenana","Kavvadias","12/24/1986"
458228,"Fen","Kalloufi","5/16/1986"
458233,"Chaitali","Rosenbaum","10/18/1986"
458234,"Roded","Pappas","4/30/1986"
458237,"Lein","Gronowski","12/16/1986"
458238,"Barton","Baumann","6/2/1986"
458250,"Pasqua","Beetstra","10/7/1986"
458251,"Mohd","Fujisawa","9/7/1986"
458253,"Koldo","Itzfeldt","9/12/1986"
458254,"Shaibal","Orlowski","2/11/1986"
458257,"Kayoko","Sabnani","12/10/1986"
458300,"Dharmaraja","Gischer","3/13/1986"
458304,"Shuzo","Kirkerud","6/26/1986"
458327,"Padma","Gornas","9/2/1986"
458328,"Breannda","Pusterhofer","10/3/1986"
458335,"Mara","Pulkowski","8/16/1986"
458339,"Unal","Brodie","12/1/1986"
458353,"Nirmal","Rosis","6/24/1986"
458357,"Van","Begiun","3/2/1986"
458362,"Kerryn","Gadepally","4/26/1986"
458363,"Anneke","Arlazarov","4/23/1986"
458369,"Satosi","Azulay","3/23/1986"
458371,"Vitaly","Himler","10/30/1986"
458382,"Nimmagadda","Krider","11/17/1986"
458391,"Martine","Cangellaris","9/22/1986"
458400,"Rayond","Greibach","7/3/1986"
458403,"Doohun","Keohane","11/11/1986"
458440,"Mohammed","Auria","11/3/1986"
458442,"Nectarios","Gadepally","2/18/1986"
458455,"Emran","Anick","8/31/1986"
458468,"Kasturi","Lichtman","5/23/1986"
458494,"Sukumar","Jeong","2/2/1986"
458507,"Lihong","Kuhnemann","1/22/1986"
458514,"Youngkon","Matteis","12/30/1986"
458516,"Halsur","Redmiles","8/23/1986"
458517,"Remzi","Hofting","8/24/1986"
458535,"Shaowei","Krohm","9/6/1986"
458550,"Geoffry","Setlzner","3/13/1986"
458557,"Turgut","Ramsak","4/29/1986"
458563,"Margareta","Tokunaga","7/28/1986"
458566,"Mechthild","Waleschkowski","5/19/1986"
458571,"Siamak","Gargeya","5/1/1986"
458573,"Sanjai","Koprowski","6/27/1986"
458582,"Shir","Sambasivam","1/1/1986"
458585,"Fen","Kilgour","11/24/1986"
458591,"Ghassan","Camurati","5/7/1986"
458600,"Nectarios","Rullman","1/11/1986"
458601,"Yunming","Jervis","12/24/1986"
458622,"Morris","Henseler","4/18/1986"
458623,"Wuxu","Manderick","11/3/1986"
458627,"Hercules","Hertweck","5/16/1986"
458636,"Zhanqiu","Haraldson","12/27/1986"
458637,"Mingsen","Capobianchi","5/30/1986"
458642,"Akeno","Dusink","1/25/1986"
458653,"Stabislas","Haddadi","1/25/1986"
458662,"Saeko","Kulisch","3/6/1986"
458668,"Duri","Pettey","2/8/1986"
458676,"Sanjiv","Anandan","11/14/1986"
458678,"Narain","Rohrbach","2/24/1986"
458681,"Kensyu","Gips","6/24/1986"
458688,"Munehiro","Hopewell","1/29/1986"
458690,"Yagil","Osgood","4/11/1986"
458702,"Zissis","Kamble","2/2/1986"
458705,"Aris","Iwayama","11/1/1986"
458711,"DeForest","Rissland","8/19/1986"
458716,"Franziska","Lally","11/25/1986"
458720,"Mingdong","Simmen","2/16/1986"
458726,"Shahaf","Kitai","12/26/1986"
458734,"Boriana","Gajiwala","2/3/1986"
458743,"Pranas","Dymetman","10/11/1986"
458752,"Dzung","Ernst","3/3/1986"
458757,"Cathie","Cmelik","7/19/1986"
458763,"Feixiong","Mitsuhashi","9/14/1986"
458780,"Jeanne","Schach","8/20/1986"
458781,"Krisda","Orsini","8/7/1986"
458792,"Koichi","Penn","3/21/1986"
458830,"Denny","Murillo","7/7/1986"
458831,"Ult","Valette","7/2/1986"
458835,"Gennadi","Cappello","4/4/1986"
458845,"Arunas","Erdmenger","6/19/1986"
458861,"Mayumi","Peres","11/28/1986"
458863,"Keiichiro","Botman","3/16/1986"
458875,"Hatim","Vesna","12/14/1986"
458882,"Troy","Jeong","10/19/1986"
458891,"Kiam","Bala","1/22/1986"
458893,"Jaideep","Luon","10/29/1986"
458905,"Mingzeng","Kusakabe","7/12/1986"
458914,"Arch","McAffer","7/5/1986"
458922,"Anneli","Demir","2/15/1986"
458925,"Gererd","Loncour","9/14/1986"
458931,"Guiseppe","Fujisaki","12/22/1986"
458936,"Jacqueline","Siksek","11/13/1986"
458941,"Tru","Vingron","9/18/1986"
458942,"Hidefumi","Mahnke","8/4/1986"
458944,"Jahangir","Cangellaris","12/6/1986"
458945,"Sumali","Botman","8/4/1986"
458955,"Zvonko","DasSarma","12/6/1986"
458956,"Saddek","Binding","5/19/1986"
458963,"Mayuri","Krider","12/26/1986"
458969,"Barry","Reinhard","8/24/1986"
458972,"Emdad","Nergos","1/18/1986"
458987,"Shushma","Prenel","3/5/1986"
459010,"Lalit","Speer","4/20/1986"
459016,"Vatsa","Yoshizawa","2/1/1986"
459026,"Kazuhisa","Gyimothy","10/10/1986"
459043,"Halsur","Marrakchi","11/18/1986"
459047,"Isamu","Felcyn","10/25/1986"
459048,"Mooi","Quittner","8/24/1986"
459051,"Trygve","Pell","3/28/1986"
459059,"Weiwu","McFarlan","11/24/1986"
459084,"Arunas","Maksimenko","11/17/1986"
459088,"Masaki","Marrakchi","3/17/1986"
459102,"Aloke","Serna","3/21/1986"
459118,"Hugo","Peha","4/2/1986"
459126,"IEEE","Perfilyeva","11/14/1986"
459152,"Lene","Remmele","12/13/1986"
459154,"Odoardo","Garigliano","1/26/1986"
459158,"Naftali","Anger","4/16/1986"
459162,"Ziva","Pews","9/27/1986"
459172,"Val","Rissanen","5/13/1986"
459185,"Lakshmi","Toyoshima","5/25/1986"
459191,"Mona","Ritzmann","4/10/1986"
459196,"Neven","Leivant","9/2/1986"
459198,"Tsz","Krogh","2/9/1986"
459208,"Shigeaki","Delgrande","6/26/1986"
459217,"Xiaocheng","Katzenelson","8/8/1986"
459218,"Atreyi","Simmen","2/12/1986"
459220,"Ewing","Vecchio","6/13/1986"
459232,"Sadok","Ecklund","10/1/1986"
459236,"Berna","Eterovic","11/11/1986"
459247,"Teunis","Aseltine","3/22/1986"
459251,"Hongzue","Conta","8/10/1986"
459262,"Ger","Majewski","8/24/1986"
459271,"Mack","Gonthier","12/10/1986"
459275,"Vincent","Kambil","1/19/1986"
459282,"Kousuke","Suwa","1/2/1986"
459313,"Rimon","Crooks","1/8/1986"
459343,"Gita","Fordan","8/10/1986"
459351,"Zorica","Jeansoulin","7/5/1986"
459373,"Kagan","Hellwagner","5/27/1986"
459378,"Radhia","Dechter","5/13/1986"
459380,"Maris","Curless","12/19/1986"
459417,"Goo","Skafidas","4/25/1986"
459439,"Kazuhide","Tasistro","1/7/1986"
459462,"Dzung","Lortz","2/9/1986"
459473,"Tokuyasu","Uhrik","3/22/1986"
459477,"Owen","Kornyak","5/25/1986"
459478,"Danai","Vuskovic","9/25/1986"
459482,"Chinho","Schneeberger","5/30/1986"
459498,"Nahid","Schnabel","6/12/1986"
459519,"Mariusz","Georg","6/14/1986"
459525,"Udaiprakash","Coullard","4/7/1986"
459535,"Chinya","Emmerich","5/8/1986"
459544,"Bader","Conti","10/18/1986"
459548,"Mary","Meszaros","12/26/1986"
459551,"Amalendu","Jervis","3/17/1986"
459555,"JoAnna","Sudkamp","10/24/1986"
459563,"Martien","Papastamatiou","7/26/1986"
459570,"Xiaobin","Bellone","9/4/1986"
459576,"Adin","Tetzlaff","2/27/1986"
459587,"Edwin","Baumann","8/3/1986"
459595,"Khosrow","Bridgland","6/25/1986"
459597,"Mohan","McDermid","1/5/1986"
459600,"Dulce","Nittel","6/3/1986"
459602,"Youssef","Highland","1/13/1986"
459605,"Uinam","Perin","6/8/1986"
459608,"Matk","Randi","10/6/1986"
459619,"Shietung","Dymetman","6/4/1986"
459623,"Marjo","Camarinopoulos","11/18/1986"
459650,"Przemyslawa","Pepe","10/6/1986"
459659,"Jongsuk","Baak","5/30/1986"
459669,"JiYoung","Nishimukai","11/17/1986"
459673,"Tiina","Qiwen","1/26/1986"
459677,"Vugranam","Pagter","7/23/1986"
459678,"Florina","Lunn","8/13/1986"
459683,"Changho","Lanzelotte","1/30/1986"
459685,"Hirochika","Goldhammer","8/25/1986"
459692,"Kyoichi","Flasterstein","7/9/1986"
459697,"Yagil","Weedman","10/12/1986"
459707,"Manohar","Valtorta","8/17/1986"
459708,"Masamitsu","Unno","5/12/1986"
459711,"Fusako","Junot","5/3/1986"
459727,"Udo","Cangellaris","10/26/1986"
459741,"Kaijung","Perin","7/30/1986"
459756,"Reinhold","Lindqvist","10/21/1986"
459766,"Stafford","Slobodova","3/3/1986"
459780,"Vitali","Menyhert","4/8/1986"
459783,"Conrado","Olivero","4/6/1986"
459793,"Vitali","Wynblatt","1/17/1986"
459803,"Mizuhito","Krider","3/30/1986"
459804,"Arra","Tokunaga","2/20/1986"
459806,"Serap","Garrabrants","5/13/1986"
459807,"Duri","Baaleh","3/26/1986"
459811,"Gopalakrishnan","Meszaros","11/29/1986"
459815,"Shai","Fairtlough","5/10/1986"
459816,"Mong","Steenbeek","1/24/1986"
459824,"Anestis","Czap","7/16/1986"
459833,"Fumino","Rabehasaina","10/6/1986"
459840,"Yongqiao","Brodie","11/11/1986"
459867,"Nechama","Theuretzbacher","2/6/1986"
459873,"Danai","Syrotiuk","10/3/1986"
459883,"Richara","Businaro","9/2/1986"
459888,"Shaunak","Jansen","10/25/1986"
459889,"Uma","Perfilyeva","12/22/1986"
459890,"Angel","Gyorkos","4/28/1986"
459895,"Werner","Chinin","8/31/1986"
459903,"Lucien","Peak","12/4/1986"
459904,"Shahab","Couchot","12/30/1986"
459926,"Arco","Munke","10/1/1986"
459932,"Zito","Brickell","1/10/1986"
459945,"Naraig","Leuchs","3/7/1986"
459953,"Woody","Butterworth","3/6/1986"
459962,"Nikolaus","Luks","9/29/1986"
459968,"Rajmohan","Rajala","1/23/1986"
459982,"LiMin","Janetzko","11/22/1986"
459985,"Genta","Thiria","6/19/1986"
459998,"Vidya","Birta","8/2/1986"
460004,"Dung","Christ","10/24/1986"
460013,"Ronnie","Babu","8/3/1986"
460021,"Mara","Sidhu","10/10/1986"
460024,"Tetsurou","Srimani","7/16/1986"
460029,"Werner","Gien","10/7/1986"
460044,"Houman","Litecky","6/11/1986"
460048,"Basem","Conti","1/20/1986"
460068,"Kiyotoshi","Ramsak","11/24/1986"
460069,"Katsuo","Wossner","6/4/1986"
460081,"Kristof","Desikan","9/24/1986"
460086,"Christoper","Zolotykh","5/14/1986"
460087,"Moon","Waschkowski","5/22/1986"
460096,"Subhada","Perna","9/30/1986"
460105,"Joydip","Plesums","2/9/1986"
460130,"Gregory","Pena","10/6/1986"
460143,"Mandell","Couchot","8/14/1986"
460151,"Steve","Langford","8/22/1986"
460163,"Goetz","Aloisi","11/8/1986"
460166,"Genta","Blokdijk","11/19/1986"
460174,"Udo","Felcyn","7/15/1986"
460180,"Felicidad","Curless","5/25/1986"
460188,"Jagoda","Baez","4/23/1986"
460197,"Bernt","Tokunaga","5/2/1986"
460209,"Taiji","Schrift","11/26/1986"
460213,"Almudena","Lindenbaum","11/10/1986"
460215,"Djenana","Ebeling","8/30/1986"
460229,"Aimee","Avouris","9/18/1986"
460239,"Sukumar","Shobatake","10/23/1986"
460244,"Danae","Menhardt","10/9/1986"
460249,"Munir","Wynblatt","1/5/1986"
460253,"KayLiang","Peek","3/4/1986"
460273,"Kenroku","Impagliazzo","1/6/1986"
460277,"Billie","Flasterstein","7/21/1986"
460279,"Duro","Velasco","7/11/1986"
460282,"Sedat","Ginesta","10/5/1986"
460296,"Janalee","Kinley","8/26/1986"
460301,"Dayanand","Cyre","9/15/1986"
460307,"Tsuneo","Carrera","4/14/1986"
460311,"Hausi","Leijenhorst","1/10/1986"
460312,"Youngkon","Sinicrope","9/23/1986"
460323,"Tse","Erbe","12/9/1986"
460327,"Maris","McFarlin","9/18/1986"
460332,"Gita","Gyorkos","9/14/1986"
460367,"Rimli","Ouhyoung","3/10/1986"
460368,"Sudhanshu","Baik","11/12/1986"
460381,"Atilio","Pietracaprina","5/28/1986"
460382,"Tzvetan","Gniady","3/8/1986"
460398,"Junsik","Sinitsyn","11/21/1986"
460402,"Holgard","Pehl","4/8/1986"
460407,"Sham","Gargeya","2/27/1986"
460411,"Alagu","Randi","8/23/1986"
460418,"Leen","Ruemmler","4/9/1986"
460421,"Katsuo","Bojadziev","5/5/1986"
460428,"Abdulla","Cooman","7/7/1986"
460439,"Abdelwaheb","England","8/22/1986"
460448,"Jaques","Gecsel","2/21/1986"
460460,"Roselyn","Rosen","2/12/1986"
460469,"Abdulah","McClure","3/25/1986"
460472,"Subhankar","Thisen","12/20/1986"
460477,"Feixiong","Lunt","8/24/1986"
460487,"Masamitsu","Delaune","3/17/1986"
460528,"Shahab","Orlowski","11/8/1986"
460532,"Yakichi","Fasbender","8/9/1986"
460541,"Bernt","Haldar","3/5/1986"
460542,"Kasturi","Panienski","12/14/1986"
460543,"Zhenbing","Conry","8/17/1986"
460554,"Stevo","Bernini","7/27/1986"
460561,"Ayonca","Makinen","10/19/1986"
460566,"Shaleah","Fraisse","3/27/1986"
460568,"Zhiwei","Schiettecatte","5/25/1986"
460571,"Macha","Eastman","6/21/1986"
460573,"Eirik","Yeung","7/25/1986"
460576,"Pascal","Arlazarov","6/7/1986"
460588,"Chuanyi","DasSarma","2/8/1986"
460624,"Shirish","Flowers","7/13/1986"
460627,"Wilmer","Harbusch","8/24/1986"
460629,"Halsur","Krychniak","8/2/1986"
460640,"Guozhong","Ramsay","1/31/1986"
460645,"Yakichi","Iisaka","2/18/1986"
460660,"Pranav","Azevdeo","11/4/1986"
460692,"Kagan","Atrawala","3/12/1986"
460717,"Golgen","Marquardt","7/30/1986"
460723,"Christfried","Pollock","4/21/1986"
460728,"Luigi","Koblitz","8/24/1986"
460736,"Chuanyi","Rosis","5/31/1986"
460741,"Pragnesh","Mitchem","4/23/1986"
460744,"Tonia","Siochi","10/24/1986"
460750,"Tadahiko","Narahari","8/9/1986"
460756,"Tzu","Vadhan","9/14/1986"
460759,"Mori","Lipner","11/5/1986"
460764,"Roselyn","Bruckman","12/26/1986"
460765,"Sanjay","Velasco","11/15/1986"
460766,"Jaewon","Encarnacion","11/19/1986"
460770,"Fai","Bednarek","8/21/1986"
460797,"Randi","Vecchio","9/15/1986"
460808,"Sushant","Peek","3/10/1986"
460817,"Ewing","Worfolk","8/27/1986"
460843,"Venkatesan","Trumbly","3/13/1986"
460853,"Guther","Stasinski","2/18/1986"
460857,"Arfst","Dayana","7/16/1986"
460860,"Surveyors","Chelton","9/20/1986"
460868,"Ayonca","Gunderson","6/13/1986"
460875,"Tommaso","Birke","7/1/1986"
460891,"Emran","Zultner","6/29/1986"
460894,"Hideyuki","Suppi","5/15/1986"
460899,"Insup","Morrey","10/20/1986"
460901,"Pantung","Bolotov","8/27/1986"
460906,"Danel","Besancenot","4/21/1986"
460913,"Kwangho","Baer","12/28/1986"
460914,"Rimon","Douceur","5/12/1986"
460920,"Remzi","Mitzlaff","4/6/1986"
460922,"Charmane","Narahara","10/23/1986"
460941,"Yongqiao","Jarecki","1/11/1986"
460943,"Minghong","Besselaar","3/28/1986"
460965,"Sajjad","Rosti","11/29/1986"
460977,"Mansur","Sigstam","7/5/1986"
460980,"Susumu","Gischer","2/17/1986"
460996,"Susumu","Detkin","9/16/1986"
461009,"Jolita","Compeau","7/2/1986"
461013,"Aamod","Schrooten","8/22/1986"
461017,"Aksel","Delgrossi","4/21/1986"
461018,"Chiranjit","Liesche","3/4/1986"
461039,"Nadjib","Pietracaprina","7/15/1986"
461043,"Sangeeta","Decleir","6/23/1986"
461045,"Zhigen","Hettesheimer","11/3/1986"
461061,"Van","Awdeh","3/6/1986"
461062,"Ennio","Eterovic","12/16/1986"
461085,"Constantino","Codenie","9/28/1986"
461088,"Hyuncheol","Bahi","9/18/1986"
461094,"Sumant","Cardazo","9/5/1986"
461097,"Gaurav","Iacovou","6/4/1986"
461099,"Mohan","Beznosov","10/10/1986"
461106,"Josyula","Peroz","10/13/1986"
461111,"Stevo","Boissier","7/8/1986"
461117,"Arno","Veeraraghavan","7/18/1986"
461123,"Jongsuk","Maraist","10/12/1986"
461131,"Sachar","Liedekerke","12/29/1986"
461133,"Hilary","Rothe","9/25/1986"
461135,"Sham","Klerer","12/2/1986"
461153,"Kellyn","Luff","6/11/1986"
461157,"Fai","Kaiser","1/14/1986"
461158,"Jenwei","Luef","4/14/1986"
461167,"Mizuhito","Zumaque","8/11/1986"
461179,"Takushi","Farris","4/12/1986"
461189,"Danai","Lamba","4/29/1986"
461195,"Annemarie","Ramsey","2/23/1986"
461206,"Ranan","Pusterhofer","3/8/1986"
461219,"Martina","Ushiama","9/8/1986"
461230,"Toshimo","Schoegge","12/14/1986"
